"STATION","NAME","DATE","TAVG","TMAX","TMIN"
"USC00420738","BLANDING, UT US","1934-05-13",,"77","47"
"USC00420738","BLANDING, UT US","1934-05-14",,"72","39"
"USC00420738","BLANDING, UT US","1934-05-15",,"75","39"
"USC00420738","BLANDING, UT US","1934-05-16",,"80","40"
"USC00420738","BLANDING, UT US","1934-05-17",,"81","45"
"USC00420738","BLANDING, UT US","1934-05-18",,"82","43"
"USC00420738","BLANDING, UT US","1934-05-19",,"85","44"
"USC00420738","BLANDING, UT US","1934-05-20",,"86","45"
"USC00420738","BLANDING, UT US","1934-05-21",,"85","45"
"USC00420738","BLANDING, UT US","1934-05-22",,"85","48"
"USC00420738","BLANDING, UT US","1934-05-23",,"83","47"
"USC00420738","BLANDING, UT US","1934-05-24",,"83","50"
"USC00420738","BLANDING, UT US","1934-05-25",,"82","52"
"USC00420738","BLANDING, UT US","1934-05-26",,"77","52"
"USC00420738","BLANDING, UT US","1934-05-27",,"82","58"
"USC00420738","BLANDING, UT US","1934-05-28",,"80","52"
"USC00420738","BLANDING, UT US","1934-05-29",,"80","50"
"USC00420738","BLANDING, UT US","1934-05-30",,"64","46"
"USC00420738","BLANDING, UT US","1934-05-31",,"71","37"
"USC00420738","BLANDING, UT US","1934-06-01",,"76","44"
"USC00420738","BLANDING, UT US","1934-06-02",,"75","41"
"USC00420738","BLANDING, UT US","1934-06-03",,"74","43"
"USC00420738","BLANDING, UT US","1934-06-04",,"75","42"
"USC00420738","BLANDING, UT US","1934-06-05",,"73","43"
"USC00420738","BLANDING, UT US","1934-06-06",,"66","44"
"USC00420738","BLANDING, UT US","1934-06-07",,"66","30"
"USC00420738","BLANDING, UT US","1934-06-08",,"76","40"
"USC00420738","BLANDING, UT US","1934-06-09",,"80","41"
"USC00420738","BLANDING, UT US","1934-06-10",,"83","44"
"USC00420738","BLANDING, UT US","1934-06-11",,"88","47"
"USC00420738","BLANDING, UT US","1934-06-12",,"87","50"
"USC00420738","BLANDING, UT US","1934-06-13",,"85","44"
"USC00420738","BLANDING, UT US","1934-06-14",,"80","44"
"USC00420738","BLANDING, UT US","1934-06-15",,"78","43"
"USC00420738","BLANDING, UT US","1934-06-16",,"80","47"
"USC00420738","BLANDING, UT US","1934-06-17",,"85","47"
"USC00420738","BLANDING, UT US","1934-06-18",,"89","54"
"USC00420738","BLANDING, UT US","1934-06-19",,"84","50"
"USC00420738","BLANDING, UT US","1934-06-20",,"80","46"
"USC00420738","BLANDING, UT US","1934-06-21",,"84","45"
"USC00420738","BLANDING, UT US","1934-06-22",,"86","47"
"USC00420738","BLANDING, UT US","1934-06-23",,"87","51"
"USC00420738","BLANDING, UT US","1934-06-24",,"79","53"
"USC00420738","BLANDING, UT US","1934-06-25",,"83","46"
"USC00420738","BLANDING, UT US","1934-06-26",,"85","46"
"USC00420738","BLANDING, UT US","1934-06-27",,"86","47"
"USC00420738","BLANDING, UT US","1934-06-28",,"89","47"
"USC00420738","BLANDING, UT US","1934-06-29",,"94","48"
"USC00420738","BLANDING, UT US","1934-06-30",,"92","60"
"USC00420738","BLANDING, UT US","1934-07-01",,"94","55"
"USC00420738","BLANDING, UT US","1934-07-02",,"93","56"
"USC00420738","BLANDING, UT US","1934-07-03",,"89","64"
"USC00420738","BLANDING, UT US","1934-07-04",,"89","58"
"USC00420738","BLANDING, UT US","1934-07-05",,"90","61"
"USC00420738","BLANDING, UT US","1934-07-06",,"90","49"
"USC00420738","BLANDING, UT US","1934-07-07",,"87","59"
"USC00420738","BLANDING, UT US","1934-07-08",,"89","56"
"USC00420738","BLANDING, UT US","1934-07-09",,"90","55"
"USC00420738","BLANDING, UT US","1934-07-10",,"94","56"
"USC00420738","BLANDING, UT US","1934-07-11",,"86","62"
"USC00420738","BLANDING, UT US","1934-07-12",,"94","60"
"USC00420738","BLANDING, UT US","1934-07-13",,"97","60"
"USC00420738","BLANDING, UT US","1934-07-14",,"97","58"
"USC00420738","BLANDING, UT US","1934-07-15",,"95","36"
"USC00420738","BLANDING, UT US","1934-07-16",,"96","62"
"USC00420738","BLANDING, UT US","1934-07-17",,"98","60"
"USC00420738","BLANDING, UT US","1934-07-18",,"95","60"
"USC00420738","BLANDING, UT US","1934-07-19",,"89","62"
"USC00420738","BLANDING, UT US","1934-07-20",,"88","58"
"USC00420738","BLANDING, UT US","1934-07-21",,"84","56"
"USC00420738","BLANDING, UT US","1934-07-22",,"88","56"
"USC00420738","BLANDING, UT US","1934-07-23",,"90","55"
"USC00420738","BLANDING, UT US","1934-07-24",,"90","59"
"USC00420738","BLANDING, UT US","1934-07-25",,"92","60"
"USC00420738","BLANDING, UT US","1934-07-26",,"93","56"
"USC00420738","BLANDING, UT US","1934-07-27",,"90","60"
"USC00420738","BLANDING, UT US","1934-07-28",,"90","55"
"USC00420738","BLANDING, UT US","1934-07-29",,"97","60"
"USC00420738","BLANDING, UT US","1934-07-30",,"97","59"
"USC00420738","BLANDING, UT US","1934-07-31",,"95","62"
"USC00420738","BLANDING, UT US","1934-08-01",,"95","59"
"USC00420738","BLANDING, UT US","1934-08-02",,"97","54"
"USC00420738","BLANDING, UT US","1934-08-03",,"87","68"
"USC00420738","BLANDING, UT US","1934-08-04",,"87","57"
"USC00420738","BLANDING, UT US","1934-08-05",,"87","62"
"USC00420738","BLANDING, UT US","1934-08-06",,"90","60"
"USC00420738","BLANDING, UT US","1934-08-07",,"93","60"
"USC00420738","BLANDING, UT US","1934-08-08",,"90","58"
"USC00420738","BLANDING, UT US","1934-08-09",,"88","60"
"USC00420738","BLANDING, UT US","1934-08-10",,"90","60"
"USC00420738","BLANDING, UT US","1934-08-11",,"93","60"
"USC00420738","BLANDING, UT US","1934-08-12",,"93","57"
"USC00420738","BLANDING, UT US","1934-08-13",,"90","60"
"USC00420738","BLANDING, UT US","1934-08-14",,"85","58"
"USC00420738","BLANDING, UT US","1934-08-15",,"86","56"
"USC00420738","BLANDING, UT US","1934-08-16",,"91","58"
"USC00420738","BLANDING, UT US","1934-08-17",,"91","62"
"USC00420738","BLANDING, UT US","1934-08-18",,"90","56"
"USC00420738","BLANDING, UT US","1934-08-19",,"90","62"
"USC00420738","BLANDING, UT US","1934-08-20",,"87","60"
"USC00420738","BLANDING, UT US","1934-08-21",,"86","56"
"USC00420738","BLANDING, UT US","1934-08-22",,"83","52"
"USC00420738","BLANDING, UT US","1934-08-23",,"88","49"
"USC00420738","BLANDING, UT US","1934-08-24",,"89","54"
"USC00420738","BLANDING, UT US","1934-08-25",,"91",
"USC00420738","BLANDING, UT US","1934-08-26",,"86",
"USC00420738","BLANDING, UT US","1934-08-27",,"81",
"USC00420738","BLANDING, UT US","1934-08-28",,"76",
"USC00420738","BLANDING, UT US","1934-08-29",,"81","60"
"USC00420738","BLANDING, UT US","1934-08-30",,"84","53"
"USC00420738","BLANDING, UT US","1934-08-31",,"79","56"
"USC00420738","BLANDING, UT US","1934-09-01",,"84","47"
"USC00420738","BLANDING, UT US","1934-09-02",,"89","50"
"USC00420738","BLANDING, UT US","1934-09-03",,"85","48"
"USC00420738","BLANDING, UT US","1934-09-04",,"90","47"
"USC00420738","BLANDING, UT US","1934-09-05",,"87","60"
"USC00420738","BLANDING, UT US","1934-09-06",,"78","53"
"USC00420738","BLANDING, UT US","1934-09-07",,"79","46"
"USC00420738","BLANDING, UT US","1934-09-08",,"81","51"
"USC00420738","BLANDING, UT US","1934-09-09",,"76","46"
"USC00420738","BLANDING, UT US","1934-09-10",,"81","44"
"USC00420738","BLANDING, UT US","1934-09-11",,"82","52"
"USC00420738","BLANDING, UT US","1934-09-12",,"83","50"
"USC00420738","BLANDING, UT US","1934-09-13",,"81","48"
"USC00420738","BLANDING, UT US","1934-09-14",,"85","46"
"USC00420738","BLANDING, UT US","1934-09-15",,"81","43"
"USC00420738","BLANDING, UT US","1934-09-16",,"83","45"
"USC00420738","BLANDING, UT US","1934-09-17",,"82","44"
"USC00420738","BLANDING, UT US","1934-09-18",,"80","43"
"USC00420738","BLANDING, UT US","1934-09-19",,"83","46"
"USC00420738","BLANDING, UT US","1934-09-20",,"75","50"
"USC00420738","BLANDING, UT US","1934-09-21",,"79","44"
"USC00420738","BLANDING, UT US","1934-09-22",,"75","45"
"USC00420738","BLANDING, UT US","1934-09-23",,"77","50"
"USC00420738","BLANDING, UT US","1934-09-24",,"69","45"
"USC00420738","BLANDING, UT US","1934-09-25",,"61","41"
"USC00420738","BLANDING, UT US","1934-09-26",,"59","29"
"USC00420738","BLANDING, UT US","1934-09-27",,"67","34"
"USC00420738","BLANDING, UT US","1934-09-28",,"69","34"
"USC00420738","BLANDING, UT US","1934-09-29",,"75","38"
"USC00420738","BLANDING, UT US","1934-09-30",,"76","45"
"USC00420738","BLANDING, UT US","1934-10-01",,"77","43"
"USC00420738","BLANDING, UT US","1934-10-02",,"75","43"
"USC00420738","BLANDING, UT US","1934-10-03",,"77","40"
"USC00420738","BLANDING, UT US","1934-10-04",,"75","42"
"USC00420738","BLANDING, UT US","1934-10-05",,"85","39"
"USC00420738","BLANDING, UT US","1934-10-06",,"79","44"
"USC00420738","BLANDING, UT US","1934-10-07",,"77","45"
"USC00420738","BLANDING, UT US","1934-10-08",,"78","46"
"USC00420738","BLANDING, UT US","1934-10-09",,"74","46"
"USC00420738","BLANDING, UT US","1934-10-10",,"78","44"
"USC00420738","BLANDING, UT US","1934-10-11",,"70","40"
"USC00420738","BLANDING, UT US","1934-10-12",,"63","40"
"USC00420738","BLANDING, UT US","1934-10-13",,"65","37"
"USC00420738","BLANDING, UT US","1934-10-14",,"73","41"
"USC00420738","BLANDING, UT US","1934-10-15",,"86","31"
"USC00420738","BLANDING, UT US","1934-10-16",,"67","40"
"USC00420738","BLANDING, UT US","1934-10-17",,"70","39"
"USC00420738","BLANDING, UT US","1934-10-18",,"68","35"
"USC00420738","BLANDING, UT US","1934-10-19",,"71","39"
"USC00420738","BLANDING, UT US","1934-10-20",,"67","30"
"USC00420738","BLANDING, UT US","1934-10-21",,"63","34"
"USC00420738","BLANDING, UT US","1934-10-22",,"66","28"
"USC00420738","BLANDING, UT US","1934-10-23",,"59","33"
"USC00420738","BLANDING, UT US","1934-10-24",,"60","24"
"USC00420738","BLANDING, UT US","1934-10-25",,"65","29"
"USC00420738","BLANDING, UT US","1934-10-26",,"70","32"
"USC00420738","BLANDING, UT US","1934-10-27",,"72","33"
"USC00420738","BLANDING, UT US","1934-10-28",,"74","30"
"USC00420738","BLANDING, UT US","1934-10-29",,"68","30"
"USC00420738","BLANDING, UT US","1934-10-30",,"69","32"
"USC00420738","BLANDING, UT US","1934-10-31",,"67","30"
"USC00420738","BLANDING, UT US","1934-11-01",,"63","38"
"USC00420738","BLANDING, UT US","1934-11-02",,"55","31"
"USC00420738","BLANDING, UT US","1934-11-03",,"49","19"
"USC00420738","BLANDING, UT US","1934-11-04",,"60","26"
"USC00420738","BLANDING, UT US","1934-11-05",,"69","31"
"USC00420738","BLANDING, UT US","1934-11-06",,"66","31"
"USC00420738","BLANDING, UT US","1934-11-07",,"66","30"
"USC00420738","BLANDING, UT US","1934-11-08",,"68","33"
"USC00420738","BLANDING, UT US","1934-11-09",,"67","38"
"USC00420738","BLANDING, UT US","1934-11-10",,"66","37"
"USC00420738","BLANDING, UT US","1934-11-11",,"69","31"
"USC00420738","BLANDING, UT US","1934-11-12",,"62","30"
"USC00420738","BLANDING, UT US","1934-11-13",,"62","29"
"USC00420738","BLANDING, UT US","1934-11-14",,"63","27"
"USC00420738","BLANDING, UT US","1934-11-15",,"65","29"
"USC00420738","BLANDING, UT US","1934-11-16",,"62","30"
"USC00420738","BLANDING, UT US","1934-11-17",,"54","31"
"USC00420738","BLANDING, UT US","1934-11-18",,"54","31"
"USC00420738","BLANDING, UT US","1934-11-19",,"44","30"
"USC00420738","BLANDING, UT US","1934-11-20",,"39","25"
"USC00420738","BLANDING, UT US","1934-11-21",,"45","26"
"USC00420738","BLANDING, UT US","1934-11-22",,"41","20"
"USC00420738","BLANDING, UT US","1934-11-23",,"55","22"
"USC00420738","BLANDING, UT US","1934-11-24",,"43","20"
"USC00420738","BLANDING, UT US","1934-11-25",,"42","20"
"USC00420738","BLANDING, UT US","1934-11-26",,"40","20"
"USC00420738","BLANDING, UT US","1934-11-27",,"36","13"
"USC00420738","BLANDING, UT US","1934-11-28",,"33","10"
"USC00420738","BLANDING, UT US","1934-11-29",,"33","13"
"USC00420738","BLANDING, UT US","1934-11-30",,"36","10"
"USC00420738","BLANDING, UT US","1934-12-01",,"35","16"
"USC00420738","BLANDING, UT US","1934-12-02",,"35","17"
"USC00420738","BLANDING, UT US","1934-12-03",,"37","17"
"USC00420738","BLANDING, UT US","1934-12-04",,"38","8"
"USC00420738","BLANDING, UT US","1934-12-05",,"46","21"
"USC00420738","BLANDING, UT US","1934-12-06",,"43","16"
"USC00420738","BLANDING, UT US","1934-12-07",,"44","16"
"USC00420738","BLANDING, UT US","1934-12-08",,"40","15"
"USC00420738","BLANDING, UT US","1934-12-09",,"42","15"
"USC00420738","BLANDING, UT US","1934-12-10",,"47","8"
"USC00420738","BLANDING, UT US","1934-12-11",,"50","20"
"USC00420738","BLANDING, UT US","1934-12-12",,"47","25"
"USC00420738","BLANDING, UT US","1934-12-13",,"43","25"
"USC00420738","BLANDING, UT US","1934-12-14",,"40","30"
"USC00420738","BLANDING, UT US","1934-12-15",,"43","27"
"USC00420738","BLANDING, UT US","1934-12-16",,"48","28"
"USC00420738","BLANDING, UT US","1934-12-17",,"46","28"
"USC00420738","BLANDING, UT US","1934-12-18",,"41","24"
"USC00420738","BLANDING, UT US","1934-12-19",,"43","16"
"USC00420738","BLANDING, UT US","1934-12-20",,"47","10"
"USC00420738","BLANDING, UT US","1934-12-21",,"48","18"
"USC00420738","BLANDING, UT US","1934-12-22",,"42","17"
"USC00420738","BLANDING, UT US","1934-12-23",,"43","23"
"USC00420738","BLANDING, UT US","1934-12-24",,"40","20"
"USC00420738","BLANDING, UT US","1934-12-25",,"44","22"
"USC00420738","BLANDING, UT US","1934-12-26",,"46","26"
"USC00420738","BLANDING, UT US","1934-12-27",,"44","22"
"USC00420738","BLANDING, UT US","1934-12-28",,"40","12"
"USC00420738","BLANDING, UT US","1934-12-29",,"40","15"
"USC00420738","BLANDING, UT US","1934-12-30",,,"38"
"USC00420738","BLANDING, UT US","1934-12-31",,,"34"
"USC00420738","BLANDING, UT US","1935-01-01",,,"16"
"USC00427015","PRICE GAME FARM, UT US","1934-01-01",,"38","32"
"USC00427015","PRICE GAME FARM, UT US","1934-01-02",,"50","28"
"USC00427015","PRICE GAME FARM, UT US","1934-01-03",,"44","21"
"USC00427015","PRICE GAME FARM, UT US","1934-01-04",,"41","25"
"USC00427015","PRICE GAME FARM, UT US","1934-01-05",,"44","23"
"USC00427015","PRICE GAME FARM, UT US","1934-01-06",,"37","26"
"USC00427015","PRICE GAME FARM, UT US","1934-01-07",,"37","14"
"USC00427015","PRICE GAME FARM, UT US","1934-01-08",,"39","10"
"USC00427015","PRICE GAME FARM, UT US","1934-01-09",,"45","12"
"USC00427015","PRICE GAME FARM, UT US","1934-01-10",,"44","12"
"USC00427015","PRICE GAME FARM, UT US","1934-01-11",,"37","15"
"USC00427015","PRICE GAME FARM, UT US","1934-01-12",,"37","9"
"USC00427015","PRICE GAME FARM, UT US","1934-01-13",,"41","11"
"USC00427015","PRICE GAME FARM, UT US","1934-01-14",,"45","12"
"USC00427015","PRICE GAME FARM, UT US","1934-01-15",,"47","14"
"USC00427015","PRICE GAME FARM, UT US","1934-01-16",,"50","20"
"USC00427015","PRICE GAME FARM, UT US","1934-01-17",,"47","6"
"USC00427015","PRICE GAME FARM, UT US","1934-01-18",,"45","14"
"USC00427015","PRICE GAME FARM, UT US","1934-01-19",,"49","12"
"USC00427015","PRICE GAME FARM, UT US","1934-01-20",,"44","19"
"USC00427015","PRICE GAME FARM, UT US","1934-01-21",,"47","26"
"USC00427015","PRICE GAME FARM, UT US","1934-01-22",,"51","26"
"USC00427015","PRICE GAME FARM, UT US","1934-01-23",,"48","20"
"USC00427015","PRICE GAME FARM, UT US","1934-01-24",,"43","26"
"USC00427015","PRICE GAME FARM, UT US","1934-01-25",,"45","19"
"USC00427015","PRICE GAME FARM, UT US","1934-01-26",,"49","12"
"USC00427015","PRICE GAME FARM, UT US","1934-01-27",,"50","19"
"USC00427015","PRICE GAME FARM, UT US","1934-01-28",,"54","13"
"USC00427015","PRICE GAME FARM, UT US","1934-01-29",,"55","18"
"USC00427015","PRICE GAME FARM, UT US","1934-01-30",,"53","19"
"USC00427015","PRICE GAME FARM, UT US","1934-01-31",,"53","27"
"USC00427015","PRICE GAME FARM, UT US","1934-02-01",,"64","28"
"USC00427015","PRICE GAME FARM, UT US","1934-02-02",,"62","21"
"USC00427015","PRICE GAME FARM, UT US","1934-02-03",,"64","24"
"USC00427015","PRICE GAME FARM, UT US","1934-02-04",,"61","20"
"USC00427015","PRICE GAME FARM, UT US","1934-02-05",,"59","21"
"USC00427015","PRICE GAME FARM, UT US","1934-02-06",,"65","24"
"USC00427015","PRICE GAME FARM, UT US","1934-02-07",,"63","22"
"USC00427015","PRICE GAME FARM, UT US","1934-02-08",,"64","24"
"USC00427015","PRICE GAME FARM, UT US","1934-02-09",,"62","24"
"USC00427015","PRICE GAME FARM, UT US","1934-02-10",,"60","21"
"USC00427015","PRICE GAME FARM, UT US","1934-02-11",,"51","22"
"USC00427015","PRICE GAME FARM, UT US","1934-02-12",,"59","24"
"USC00427015","PRICE GAME FARM, UT US","1934-02-13",,"56","21"
"USC00427015","PRICE GAME FARM, UT US","1934-02-14",,"58","22"
"USC00427015","PRICE GAME FARM, UT US","1934-02-15",,"58","31"
"USC00427015","PRICE GAME FARM, UT US","1934-02-16",,"54","27"
"USC00427015","PRICE GAME FARM, UT US","1934-02-17",,"51","29"
"USC00427015","PRICE GAME FARM, UT US","1934-02-18",,"50","24"
"USC00427015","PRICE GAME FARM, UT US","1934-02-19",,"51","30"
"USC00427015","PRICE GAME FARM, UT US","1934-02-20",,"47","33"
"USC00427015","PRICE GAME FARM, UT US","1934-02-21",,"50","28"
"USC00427015","PRICE GAME FARM, UT US","1934-02-22",,"50","22"
"USC00427015","PRICE GAME FARM, UT US","1934-02-23",,"55","30"
"USC00427015","PRICE GAME FARM, UT US","1934-02-24",,"47","33"
"USC00427015","PRICE GAME FARM, UT US","1934-02-25",,"50","28"
"USC00427015","PRICE GAME FARM, UT US","1934-02-26",,"51","29"
"USC00427015","PRICE GAME FARM, UT US","1934-02-27",,"54","25"
"USC00427015","PRICE GAME FARM, UT US","1934-02-28",,"51","30"
"USC00427015","PRICE GAME FARM, UT US","1934-03-01",,"59","24"
"USC00427015","PRICE GAME FARM, UT US","1934-03-02",,"63","40"
"USC00427015","PRICE GAME FARM, UT US","1934-03-03",,"57","36"
"USC00427015","PRICE GAME FARM, UT US","1934-03-04",,"56","29"
"USC00427015","PRICE GAME FARM, UT US","1934-03-05",,"66","30"
"USC00427015","PRICE GAME FARM, UT US","1934-03-06",,"68","27"
"USC00427015","PRICE GAME FARM, UT US","1934-03-07",,"65","36"
"USC00427015","PRICE GAME FARM, UT US","1934-03-08",,"56","15"
"USC00427015","PRICE GAME FARM, UT US","1934-03-09",,"65","12"
"USC00427015","PRICE GAME FARM, UT US","1934-03-10",,"69","24"
"USC00427015","PRICE GAME FARM, UT US","1934-03-11",,"68","24"
"USC00427015","PRICE GAME FARM, UT US","1934-03-12",,"72","25"
"USC00427015","PRICE GAME FARM, UT US","1934-03-13",,"76","30"
"USC00427015","PRICE GAME FARM, UT US","1934-03-14",,"79","35"
"USC00427015","PRICE GAME FARM, UT US","1934-03-15",,"70","28"
"USC00427015","PRICE GAME FARM, UT US","1934-03-16",,"65","29"
"USC00427015","PRICE GAME FARM, UT US","1934-03-17",,"55","33"
"USC00427015","PRICE GAME FARM, UT US","1934-03-18",,"61","21"
"USC00427015","PRICE GAME FARM, UT US","1934-03-19",,"65","20"
"USC00427015","PRICE GAME FARM, UT US","1934-03-20",,"67","30"
"USC00427015","PRICE GAME FARM, UT US","1934-03-21",,"65","29"
"USC00427015","PRICE GAME FARM, UT US","1934-03-22",,"67","31"
"USC00427015","PRICE GAME FARM, UT US","1934-03-23",,"62","30"
"USC00427015","PRICE GAME FARM, UT US","1934-03-24",,"65","32"
"USC00427015","PRICE GAME FARM, UT US","1934-03-25",,"63","28"
"USC00427015","PRICE GAME FARM, UT US","1934-03-26",,"59","30"
"USC00427015","PRICE GAME FARM, UT US","1934-03-27",,"61","31"
"USC00427015","PRICE GAME FARM, UT US","1934-03-28",,"64","33"
"USC00427015","PRICE GAME FARM, UT US","1934-03-29",,"61","29"
"USC00427015","PRICE GAME FARM, UT US","1934-03-30",,"67","34"
"USC00427015","PRICE GAME FARM, UT US","1934-03-31",,"65","31"
"USC00427015","PRICE GAME FARM, UT US","1934-04-01",,"59","29"
"USC00427015","PRICE GAME FARM, UT US","1934-04-02",,"63","31"
"USC00427015","PRICE GAME FARM, UT US","1934-04-03",,"67","32"
"USC00427015","PRICE GAME FARM, UT US","1934-04-04",,"65","33"
"USC00427015","PRICE GAME FARM, UT US","1934-04-05",,"69","33"
"USC00427015","PRICE GAME FARM, UT US","1934-04-06",,"78","36"
"USC00427015","PRICE GAME FARM, UT US","1934-04-07",,"76","34"
"USC00427015","PRICE GAME FARM, UT US","1934-04-08",,"74","35"
"USC00427015","PRICE GAME FARM, UT US","1934-04-09",,"77","34"
"USC00427015","PRICE GAME FARM, UT US","1934-04-10",,"74","36"
"USC00427015","PRICE GAME FARM, UT US","1934-04-11",,"78","35"
"USC00427015","PRICE GAME FARM, UT US","1934-04-12",,"69","33"
"USC00427015","PRICE GAME FARM, UT US","1934-04-13",,"71","36"
"USC00427015","PRICE GAME FARM, UT US","1934-04-14",,"84","35"
"USC00427015","PRICE GAME FARM, UT US","1934-04-15",,"86","33"
"USC00427015","PRICE GAME FARM, UT US","1934-04-16",,"74","32"
"USC00427015","PRICE GAME FARM, UT US","1934-04-17",,"70","37"
"USC00427015","PRICE GAME FARM, UT US","1934-04-18",,"76","35"
"USC00427015","PRICE GAME FARM, UT US","1934-04-19",,"80","37"
"USC00427015","PRICE GAME FARM, UT US","1934-04-20",,"82","43"
"USC00427015","PRICE GAME FARM, UT US","1934-04-21",,"84","39"
"USC00427015","PRICE GAME FARM, UT US","1934-04-22",,"81","39"
"USC00427015","PRICE GAME FARM, UT US","1934-04-23",,"81","40"
"USC00427015","PRICE GAME FARM, UT US","1934-04-24",,"79","38"
"USC00427015","PRICE GAME FARM, UT US","1934-04-25",,"72","34"
"USC00427015","PRICE GAME FARM, UT US","1934-04-26",,"69","37"
